"","RunName","win60s","Event_ID","drowsy","nTime_0","nTime_1","nTime_2","nTime_3","nTime_4","nTime_5","nTime_6","nTime_7","nTime_8","nTime_9","nTime_10","nTime_11","nTime_12","nTime_13","nTime_14","nTime_15","nTime_16","nTime_17","nTime_18","nTime_19","nTime_20","nTime_21","nTime_22","nTime_23","nTime_24","nTime_25","nTime_26","nTime_27","nTime_28","nTime_29","nTime_30","nTime_31","nTime_32","nTime_33","nTime_34","nTime_35","nTime_36","nTime_37","nTime_38","nTime_39","nTime_40","nTime_41","nTime_42","nTime_43","nTime_44","nTime_45","nTime_46","nTime_47","nTime_48","nTime_49","nTime_50","nTime_51","nTime_52","nTime_53","nTime_54","nTime_55","nTime_56","nTime_57","nTime_58","nTime_59","nTime_60"
"5305","A_M1062OF01_1S1RNA",35,311,FALSE,-1.0107,-1.1865,-1.5161,-1.1426,-0.900875,-1.01085,-1.71375,-0.65917,-1.9336,-1.8896,-1.0547,-0.96679,-0.96679,-0.08789,1.36235,-0.022187,-0.57128,-1.69175,-0.593255,-0.3955,-0.329585,0,-0.70312,-0.79101,-0.417475,0.043945,-0.08789,-0.658745,-0.747065,-1.5602,-0.35156,-0.35156,0.21972,0.52751,-0.70295,-0.17578,-0.17578,-0.65917,-1.9336,-1.0327,-1.626,-0.96679,-0.17548,-1.4058,-1.1209,-1.05425,-0.8789,-0.43945,-1.0547,-1.07635,-1.4941,-0.96679,-1.0986,-0.57128,-0.57128,-0.61523,-1.6699,-1.8017,-1.8017,1.1426,1.0543
"5306","A_M1062OF01_1S1RNA",36,311,FALSE,-0.21972,-1.4502,-2.72415,-2.5708,-1.7578,-1.7578,-1.0545,-0.769035,-2.2851,-2.1533,-1.4062,-2.1533,-1.2965,-1.2744,-1.626,-1.1647,-2.63625,-1.3623,-1.86735,-1.4062,-1.4502,-2.2851,-1.9996,-1.626,-1.802,-1.626,-0.61523,-0.61523,-0.944815,0.21972,0.15411,-0.19775,-0.417305,-1.4062,-0.35156,-0.30761,-0.17578,-0.21972,-0.65917,-0.54931,-0.65917,-0.70312,0.13183,-0.52734,-0.57128,-0.65917,-0.43945,-0.43945,-0.17578,-0.57128,-0.52734,-0.28564,-0.57128,-0.74706,-0.83495,-0.52734,-0.48339,-0.48339,-1.0986,-0.17578,-0.22007
"5307","A_M1062OF01_1S1RNA",37,311,FALSE,-0.6154,-0.043945,-0.96679,-0.593385,-1.4941,-0.54944,-0.21972,0.021758,-1.0107,-0.79101,-0.70312,-0.08789,-0.52734,-0.52734,-0.52734,-0.48339,-1.0986,-0.28577,-0.83495,-0.72509,0.15411,-0.70312,-0.70312,-0.8789,-0.74706,-0.39533,-0.8789,-0.79101,-0.79101,-0.74706,-0.35156,-1.1426,-0.41748,-0.8789,-0.74706,-0.13183,-0.13183,-1.2085,-0.417475,-1.0327,-0.70312,-0.70312,-0.59343,0,0.26367,0.1318375,-0.153805,-0.48339,-0.48339,-0.52734,0,0.13183,-0.395375,-0.65917,-0.65917,-0.043945,0.3955,-0.43945,-0.3955,-0.61536,-0.57128
"5308","A_M1062OF01_1S1RNA",38,311,FALSE,-0.00042915,-0.35156,-0.17578,0.17578,-0.08789,-0.37353,-0.48339,-0.98878,-0.8789,-2.395,-2.2412,-1.1426,-1.3183,-1.2744,-1.9336,-1.8019,-1.2744,-1.2744,-1.4502,-1.2305,-1.2744,-1.2744,-1.2744,-1.5823,-1.582,-2.28515,-1.3183,-1.4502,-1.47215,-1.1865,-1.1865,-0.96679,-0.61523,-1.8457,-1.01065,-0.83495,-0.15338,-0.30761,-0.35156,-1.0547,-2.0654,-0.61523,-0.83495,-0.8789,-0.8789,-1.0547,-0.96679,-0.70312,-0.83495,-1.5381,-0.43945,0.307485,0.241695,-0.74706,-1.09895,-1.5381,-1.2305,-0.50524,-1.1865,-0.57128,-0.57128
"5309","A_M1062OF01_1S1RNA",39,311,FALSE,-0.52734,-0.57128,-0.83495,-0.92284,-0.96679,-0.96679,-0.52734,-0.72509,-0.65917,-0.70312,-0.74706,-0.83495,-1.64775,-0.35156,-0.30761,-0.48339,-1.3183,-1.16455,-1.4502,-0.83495,-0.3955,-0.83495,-0.70312,-0.43945,-0.79101,-0.83495,-0.92284,-0.96679,-0.70312,-0.70312,-1.0547,-0.52777,-0.65917,-0.61523,-0.74706,-0.57128,-0.30761,-0.85693,-0.35156,-0.3955,-0.72496,-0.74706,-0.79101,-1.4502,-0.37332,-1.0107,-0.57128,-0.65917,-0.35156,-0.35156,-0.30761,-0.30761,0.3955,0.329585,-0.70312,-0.61523,-0.57128,-0.48339,-0.52734,-0.26367,-0.57128
"5310","A_M1062OF01_1S1RNA",40,311,FALSE,-0.52734,-0.52734,-0.26367,-0.21972,-0.35156,-0.3955,-0.26367,-0.35156,-0.43945,-0.43945,-0.43945,-0.3955,-0.48339,-0.43945,-0.96679,-0.70312,-0.988545,-0.70312,-0.70312,-0.70312,-0.70312,-1.0986,-0.92284,-0.65917,-0.505365,-0.74706,-0.74706,-0.61523,-0.417475,-0.52734,-0.57128,-0.74706,-0.74706,-0.74706,-0.74706,-0.92284,-0.92284,-1.4502,-0.92284,-0.92284,-1.7139,-1.7578,-1.5381,-0.83495,-0.83495,-0.83495,-1.3184,-1.2744,-1.3183,-1.4502,-1.4062,-1.4062,-1.2305,-1.0107,-0.72509,-0.92284,-1.4941,-1.4062,-1.2744,-1.1426,-1.8896
"5311","A_M1062OF01_1S1RNA",41,311,FALSE,-1.8457,-0.8789,-0.83495,-0.26367,-0.13183,-0.43945,-1.626,-1.0107,-0.90053,-0.527595,-0.505365,-0.373535,-0.83495,-0.70312,-1.1865,-1.0986,-1.0107,-0.3955,-1.2744,-0.43945,-1.4941,-1.25275,-0.13183,-0.988745,-0.48339,-0.74706,-1.2081,-0.0441165,0.61523,1.56005,0.32959,-0.52734,-0.61523,0.65917,0.417475,0.43945,-0.13183,-0.307615,-0.30761,0.61523,0.61523,0.0442455,-0.21942,-0.37409,0.08789,0.593255,0.70312,-0.08789,-0.13183,-0.08789,0.329585,0.43945,-0.43945,-1.4941,-3.25275,-0.329585,-1.49405,-1.7359,-0.3955,-1.58195,-1.5824
"5312","A_M1062OF01_1S1RNA",42,311,FALSE,-1.626,-2.0215,-0.65917,-1.01095,-0.96679,-2.7246,-1.0771,-1.3179,-1.47215,-1.4506,-0.856625,-1.2744,-1.47215,-1.4941,-1.82365,-1.3183,-1.3183,-1.3623,0.351385,-0.57128,-0.52734,-0.65917,-2.0654,-0.74706,-0.83465,-0.50567,-0.21972,-1.3623,-1.4502,-0.857655,1.5165,-1.55985,0.3955,-0.61523,-1.3183,-1.2305,-0.92284,-0.351775,-0.57128,0.17578,-0.307185,-0.79101,-1.8017,-1.0107,-1.1426,-1.6699,-1.626,-1.56005,-0.988745,-1.4282,-1.6699,-1.7575,-0.0659605,-0.98876,-1.1426,-2.8125,-1.033545,-0.79101,-1.1429,-1.01025,-1.8457
"5313","A_M1064OF02_2S3RNA",1,101,FALSE,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.8789,-0.83495,-0.79101,-0.28564,-1.6699,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-2.373,-19.5115,-221.305,-352.285,-76.1565,-74.201,26.7405,107.755,78.42,37.002,14.128,15.359,3.3398,3.5156
"5314","A_M1064OF02_2S3RNA",2,111,FALSE,NA,NA,NA,NA,-1.1426,-1.0547,-0.417475,0.83495,-1.1865,-1.0986,-1.0986,-0.70312,0.43945,-2.0654,-1.9116,-0.54929,0.571275,2.2412,-0.8789,-2.5049,-2.8564,-2.8125,-1.0547,-1.0986,-0.65917,0.35156,0.35156,-2.3291,-2.6806,-1.582,-2.5488,-0.70312,0.57128,-2.0215,-3.05415,-1.8017,0,-0.92284,-1.8457,-3.80125,-2.59275,-0.153805,1.582,-3.0761,-3.164,-0.6372,2.0215,-0.83495,-3.38375,2.0215,-4.768,-13.9745,-17.029,-19.907,-25.3125,-19.687,-23.269,-8.833,-2.06545,-2.90035,-5.4492
"5315","A_M1064OF02_2S3RNA",3,105,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2305,-0.21972,-0.96679,-0.10986,0.43947,-0.79101,-1.6699,-1.8896,-1.47215,-0.988745,-1.1865,-1.5381,-1.5381,-1.5381,-1.4502
"5316","A_M1064OF02_2S3RNA",4,102,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.043945,-0.08789,0.70312,-3.47165,-0.4614,1.1426,-0.28564,-0.856925,-2.0654,-1.73585,-0.74708,-1.03265,0.35157,0.65917,0.61523,-2.8564,-0.70312,-2.373,-8.7231,-8.7011,-7.4706,-7.954,-9.7118,-9.4921,-7.998,-7.954,-11.733,-8.8769,-5.8227,-10.0193,-9.14055,-8.50335,-6.8774,-8.8329,-8.67915,-10.305,-9.5361,-8.6132
"5317","A_M1064OF02_2S3RNA",5,102,FALSE,-7.954,-8.01995,-7.2509,-10.81,-8.26165,-8.7451,-6.9433,-9.00875,-8.59125,-8.7011,-8.789,-8.1738,-9.0087,-6.2402,-10.239,-8.01995,-8.7231,-9.58,-10.437,-4.0429,-5.3613,-8.83295,-7.25095,-8.5253,-8.5253,-4.2627,-0.021962,-1.20855,-1.47215,-2.52685,-2.6806,-0.593245,-1.49415,-1.56005,-0.61523,-0.505405,-1.86765,-2.1533,-0.329575,0.17578,0.13183,-1.8457,-1.8457,-1.16455,-2.6367,-1.0547,-1.29635,-2.24115,-3.22995,-8.0419,-16.4795,-23.357,-25.532,-26.675,-25.224,-13.3815,-17.468,-6.70155,-3.5375,-5.38325,-4.3945
"5318","A_M1064OF02_2S3RNA",6,103,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0654,0.153795,-0.70312,-0.08789,-0.1098705,-0.043945,-0.17578,-0.043945,0.219695,0.74706,-1.3403,-2.1972,-1.40625,0.17578
"5319","A_M1064OF02_2S3RNA",7,103,FALSE,-0.087869,2.57085,1.25245,0.19775,1.4941,1.6919,-3.44965,-2.26315,-2.6367,0.28565,2.1533,0.92284,0.856915,-0.35156,-1.582,-1.6699,0.30761,1.9775,-2.9883,-4.54825,-4.3066,-1.2744,0.96675,-1.2085,-1.93355,-1.4062,-2.1533,-0.856905,-1.9775,-1.582,-0.417465,-0.92284,-2.0654,-1.7578,-3.9111,-3.18605,-1.62595,0.48339,0.0219405,-2.3071,-1.8017,-1.8017,-2.5708,-1.0986,2.02145,1.6479,-2.37305,-0.021951,-0.17578,-0.3955,-1.0986,1.3623,1.3623,-0.856925,-0.28565,-0.43945,-0.52734,-3.6694,-2.5048,-3.955,-3.6474
"5320","A_M1064OF02_2S3RNA",8,106,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3402,-1.86765,-1.5381,-3.3178,-11.997,-18.8305,-17.182,-21.2475,-20.764,-20.852,-24.983,-16.3915,-1.032695,-3.03215,-5.2295,-1.25245,0.769045,2.417,-0.26369,-2.1313,-1.23045,4.4604,6.83345,7.2509
"5321","A_M1064OF02_2S3RNA",9,106,FALSE,2.5928,2.6148,7.47065,6.59175,7.53655,0.8789,5.09765,7.7343,4.7021,3.6474,4.28465,5.6909,6.08645,5.4931,2.2412,4.6362,5.9326,6.5039,6.9873,4.43845,3.55955,1.9775,1.6699,-0.46142,-0.505355,-0.26367,-2.6367,-1.8237,2.3291,1.56,-2.1972,-2.7905,0.08789,1.3623,0.92284,-2.8564,-1.9336,-0.9448,0.30761,0.92284,-1.2744,-0.10985,-0.8789,-0.61523,-1.2744,-0.219725,0.19774,-2.373,-1.3183,-3.29595,-5.2954,-5.25145,-7.62445,-9.5141,-13.2275,-4.5483,-9.33825,-8.7011,-11.47,-8.5693,-8.2177
"5322","A_M1064OF02_2S3RNA",10,201,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74706,-1.6699,-1.73585,-1.4502,-2.0215,-0.57128,-0.043945
"5323","A_M1064OF02_2S3RNA",11,202,FALSE,NA,NA,NA,NA,NA,-0.26367,-0.08789,-1.18645,-1.2306,-1.73585,-1.3183,-1.47215,-1.9995,-0.856905,-0.30761,-0.593245,-0.043945,0.37353,2.79055,3.7353,3.6474,4.19675,6.06445,6.6137,7.29485,6.0205,5.9326,5.1416,7.4706,7.2949,4.5483,5.38325,6.52585,8.0199,6.1084,5.20745,6.416,6.5039,6.8994,5.3173,7.22895,6.8994,5.2295,6.65765,5.8227,6.5039,5.4052,5.25145,4.65815,1.36225,-0.10986,4.9218,-0.1318671865,0.08789,3.09785,-0.461425,2.417,5.62495,2.26315,-0.52735,-1.2305
"5324","A_M1064OF02_2S3RNA",12,203,FALSE,NA,-1.12045,0.68115,-0.57128,-0.57128,-2.0214,-0.52734,-0.5933,-1.23045,-0.83495,0.43945,0.26368,-1.626,-1.07665,-0.81297,0.30761,-0.30761,-1.8458,-1.4941,-0.417465,-0.57128,-0.61523,0.28564,0.28564,-1.3183,-1.97745,-0.043945,-0.043945,0.0439555,-1.3623,0.505385,-2.0214,-0.74715,-2.1972,-1.64795,2.13125,-1.64775,0.74706,-0.197645,-2.5488,-3.22995,-1.2085,1.93365,1.16465,-1.66985,0.21972,-2.5048,-2.1972,2.7465,-0.79105,0.769005,0.39557,-1.3183,-1.42815,-1.71385,0.87888,0.659205,-3.27375,-1.9336,-0.856925,-1.0986
"5325","A_M1064OF02_2S3RNA",13,203,FALSE,-1.0986,3.16405,1.032695,-1.4062,-2.28515,1.2305,-0.593275,-1.2305,-2.24125,-2.0215,-1.8017,-2.3291,-2.85645,-4.48235,-2.2412,0.329585,-1.09865,-0.834965,-1.27435,-0.0219725,-1.29635,-2.81255,-0.615275,-0.43945,-1.7359,-1.80175,-1.0987,-0.505365,1.5381,1.05465,-4.5703,-5.0976,-2.59275,0.571295,-0.307635,-1.7139,-2.43895,-1.69185,-0.35156,-0.72509,-1.2085,-1.2085,-1.582,-1.5381,-1.0986,-1.1426,-1.1865,-0.79101,-1.3623,-1.1865,-1.8896,-0.63718,-0.988755,-1.0328,-0.96679,-1.56005,-0.74706,-1.0547,-0.83495,1.2524,0.43945
"5326","A_M1064OF02_2S3RNA",14,203,FALSE,-2.1533,-2.9664,-5.3173,0.395515,3.7573,0.812935,1.93355,-1.5601,-2.06535,-0.10985,0.61523,-0.747085,-0.35156,0.35156,0.26367,-1.29635,0.43946,0.35156,0.834975,2.81245,0.35161,-1.8017,-4.37265,-1.45025,0.6372,-0.681155,-1.95555,-1.9336,3.60345,-3.44985,-2.57065,-4.24065,1.1865,1.40625,-1.69205,-1.29635,-1.9116,1.8457,-1.0986,-0.90082,-0.944675,0.307635,-0.92284,0.3955,-3.6914,-0.395465,0.63719,-0.087898,-1.0107,-3.49355,-2.04345,-0.21972,-1.626,0.637205,-0.790935,-1.5381,-1.73585,-1.3183,-1.64795,-0.813025,-1.2305
"5327","A_M1064OF02_2S3RNA",15,203,FALSE,-1.3183,-1.6699,-2.32915,-0.79101,-0.329595,-1.010755,-0.351545,-1.45025,-2.7685,-1.25245,-0.61523,-0.37361,-0.26367,-0.74706,-1.5381,-1.1865,-0.065853,2.02145,-1.49415,-1.1865,-1.626,0.439345,-1.1865,-0.74706,0.3955,-0.96679,-0.57128,-0.9448,-1.582,0.76897,0.17578,-4.21875,0.066014,-1.7139,-1.25245,-0.527295,1.07665,0.50538,-1.64795,-0.571275,-1.95555,-0.52734,1.2085,-0.19776,-0.13183,-0.81298,-0.329585,-0.30761,-0.43945,-0.61523,-0.70312,-0.6372,-1.1206,-0.19775,0.30761,-0.37353,1.05465,-1.56005,-1.2744,-0.83495,-0.48339
"5328","A_M1064OF02_2S3RNA",16,204,FALSE,NA,NA,NA,NA,NA,NA,NA,-0.83495,-0.834975,0.21972,-0.8789,-0.70312,-0.79101,-0.83495,-1.582,-1.0986,-0.74706,-0.988785,0.61522,-0.83495,-1.36235,-0.21972,-1.49415,-10.7225,-0.1976875,6.8114,3.4716,-1.9555,-3.29595,-4.13085,1.77975,1.05465,-1.6699,-2.3291,-0.30761,0.21972,-1.0327,-1.56005,1.5601,-1.16455,-2.4609,-4.0209,-2.92245,-1.6699,0.1758,-1.80175,-1.3183,-2.26315,-1.16455,-1.7578,-0.08789,0.79101,-1.538,-2.5049,-2.8344,-0.241695,1.2305,-1.58205,-1.2305,-0.92284,-1.1426
"5329","A_M1064OF02_2S3RNA",17,205,FALSE,NA,NA,NA,NA,NA,NA,-0.8789,-0.72509,-0.57128,-0.61523,-1.7578,-0.83495,0.0219725,-1.47215,-0.8789,-0.74706,-0.65917,-0.61523,1.3403,3.38375,1.77975,1.77975,2.90035,4.1528,2.3071,4.2187,1.4282,2.6367,3.0761,2.92235,2.92235,3.0322,3.1201,3.164,2.32905,1.8237,2.50485,4.41645,3.6474,2.8125,2.9443,3.49365,3.31785,3.0542,4.5263,4.6142,3.6035,3.8672,2.1533,2.48285,1.6699,3.88915,4.4384,1.3183,-1.8457,-0.790915,1.6699,0.19772,-0.74706,-0.83495,-0.944825
"5330","A_M1064OF02_2S3RNA",18,205,FALSE,-2.35105,-0.65911,0.28576,0.13183,-1.07655,-1.84575,-2.0654,-2.417,-3.7353,-3.2959,-3.84505,-5.1856,-3.0542,-3.01025,-3.0103,-4.1748,-3.95505,-1.8457,-4.8339,-4.02095,-3.5156,-4.26275,-3.53755,-4.3945,-3.999,-4.02095,-3.164,-4.4604,-5.51535,-2.4829,-3.5156,-2.9443,-5.1857,-2.6367,-3.164,-1.8896,-4.17485,-2.65865,-3.36175,-2.0437,-7.229,-1.9996,-0.70312,-2.32905,-2.17515,-5.71285,-3.4059,-2.9443,-2.0654,-4.15285,-3.20805,-1.47215,-1.2305,-1.626,-1.3844,0.08789,-0.593255,-0.79101,-0.28564,0.659215,-0.0219725
"5331","A_M1064OF02_2S3RNA",19,205,FALSE,-1.75765,-5.31735,-1.3183,-0.74706,-2.1094,-2.439,-7.4708,-0.54916,-0.57122,-1.84585,-3.2739,-3.2739,-0.922715,-2.1533,-3.0322,-3.5815,-2.3731,-1.9336,-2.7685,-2.1533,-3.6914,-2.30705,-2.1533,-3.4497,-4.89995,-3.032,-4.3945,-2.52685,-1.9995,-6.6797,-3.3837,-2.90015,-2.3071,-3.6696,-1.9777,-2.8563,-3.8232,-3.58135,-6.7234,-1.60355,-4.2187,-2.5928,-2.219,-4.3506,-3.7573,-4.2407,-2.4609,-2.1533,-3.933,-3.53785,-1.7578,-3.4057,-3.3618,-4.5703,-2.3291,-2.6586,-5.58105,-3.1861,-2.8345,-2.63685,-3.6253
"5332","A_M1064OF02_2S3RNA",20,206,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.626,0.41752,-0.13183,0.70312,0.41769,3.0761,3.8892,1.8897,-0.41739,-0.307355,-0.35143,0.241545,2.3071,3.3838,0.791095,-0.19775,1.4941,0.395655,0.483395,-0.61523,-0.834825,-1.93355,-1.9336,-2.3291,-2.96615,-5.77865,-6.1962,-4.2188,-4.0429
"5333","A_M1064OF02_2S3RNA",21,301,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.025,163.955,176.305,209.4,197.31,45.971,5.0535,-5.69075,-4.7903,-3.18575,-4.4824,6.4375e-05,-2.2411,-5.2734,-0.74713,-0.043945,0.63716,-3.22985,-1.8237,-0.26367,0.856845,-1.23035,-1.7357,-1.58205,-1.2305,-0.263625,0.70299,-1.472
"5334","A_M1064OF02_2S3RNA",22,304,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.416,-7.1191,-6.28425,-7.2069,-7.1191,-8.3495,-7.20685,-7.5146,-8.811,-6.0205,-5.55905,-5.60305,-8.23955,-7.9101,-6.41605,-7.20685,-4.4165,-7.8662,-5.1416,-6.17425,-5.03155,-1.8897,-1.97765,-1.5821,0.1315335,7.73405,16.6115,22.763,29.9925,25.3565
"5335","A_M1064OF02_2S3RNA",23,304,FALSE,23.6865,22.654,22.456,23.62,20.149,27.927,25.444,21.731,22.082,23.445,26.345,26.938,21.0055,22.126,17.6225,7.71265,-2.26305,-3.20915,6.30665,-0.74702,-0.90083,1.0548,-0.1098625,0.0880185,-1.5381,-2.7685,2.7466,0.30761,2.0215,-1.604,0.08789,-1.4502,-0.593235,-1.1865,-1.3842,-0.96672,-0.834825,0.32959,-1.38395,-1.5381,1.1206,-0.70312,-2.8344,-1.6699,0.92284,-1.0547,-1.0986,-2.57075,-2.5048,-3.9111,-4.1528,-4.1309,-2.74665,-4.04295,-3.8232,-2.79065,-3.5375,-5.58115,-5.4051,-3.3398,-3.2519
"5336","A_M1064OF02_2S3RNA",24,304,FALSE,-3.999,-5.1635,-3.6035,-2.8125,-5.2295,-5.2295,-4.1308,-3.7353,-4.9658,-5.0538,-4.1748,-5.0316,-4.065,-4.4163,-2.9883,-5.00965,-4.6582,-4.6362,-4.2627,-4.2627,-4.79,-3.977,-3.6474,-3.6914,-3.36185,-3.955,-3.4057,-4.7461,-3.69145,-3.69125,-3.6914,-3.62545,-3.4717,-5.09745,-1.8019,-2.7685,-5.8007,-4.6142,-3.1201,-4.3066,-3.51575,-2.6367,-5.09755,-4.21875,-2.5928,-3.8232,-3.3838,-2.5488,-4.0868,-1.7138,-4.1968,-2.6806,-2.5928,-3.6474,-2.2851,-3.032,-3.07605,-2.2413,-3.53755,-3.7573,-4.28465
"5337","A_M1064OF02_2S3RNA",25,304,FALSE,-4.2627,-4.1528,-2.8125,-2.8784,-1.7799,-1.8457,-3.9111,-3.3838,-1.09885,1.4941,-1.7358,-1.1865,-1.2304,-1.3403,-0.21972,-1.4941,-1.4062,-0.54927,-4.13075,-6.9873,-5.62485,-13.0295,-15.7985,-10.547,-12.019,-13.557,-15.425,-8.218,-1.9335,-1.23045,-2.9443,-4.6141,0.24185,0.94477,-0.96679,-0.835255,-0.35156,-2.2411,-9.2724,-6.76755,-8.6132,-7.0312,-7.3828,-7.7124,-8.0422,-8.7011,-6.9433,-8.37135,-5.0538,-4.15255,-1.12085,0.790965,1.16455,6.3941,16.1935,13.271,18.435,19.292,19.2915,22.39,16.897
"5338","A_M1064OF02_2S3RNA",26,305,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.6691,-3.4717,-1.51625,-1.2744,-1.8457,-4.98765,-1.0986,-0.57128,-0.90072,1.9994,1.7139,1.0985,1.8457,1.20865,2.43895,0.241825,-1.42805,-1.77975,-1.604,-1.626,-5.05345,-2.68075,-0.0440735,2.8125,-0.96679,0.8789,0.79101,0.154193
"5339","A_M1064OF02_2S3RNA",27,306,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0761,1.01085,0.000128499999999997,-1.38425,7.00905,-1.95555,0.0438375,2.8782,1.5823,-1.3623,-0.131748,5.1635,0.72518,0.43945,1.69205,-0.615145,1.31815,0.966535,-0.61523,-0.79101,0.74706,-1.3842,-2.8564,-1.45025,1.2744,-2.1094,-2.373,-3.164,-2.5049,-3.3398,-1.5161,-1.6699,-2.0215,-2.5489,0.549525,-3.0764,-2.5049,-3.1198,-0.35156,-2.5048,-3.252,-2.4171,-1.60415
"5340","A_M1064OF02_2S3RNA",28,306,FALSE,-1.56005,-2.9004,-1.47225,-2.5267,-3.1859,-0.285945,1.626,-1.12085,0.769145,0.5712,2.43885,4.0868,1.4721,2.3069,5.07565,6.3281,2.48285,2.6367,0.96676,3.6035,5.1196,2.35115,1.626,3.6694,3.6474,2.8564,3.75735,3.93305,3.05395,4.0869,2.52695,2.94425,4.13065,4.0869,-1.0544,2.02125,2.6806,3.6476,3.164,2.59285,2.1094,2.9004,4.2187,3.2519,1.5381,2.0654,3.3838,2.92225,3.0322,2.9223,2.7685,3.6693,3.5156,1.14265,0.04377333,6.2403,3.84535,1.0986,3.3398,2.9004,1.8457
"5341","A_M1064OF02_2S3RNA",29,307,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.974,-21.072,-19.5775
"5342","A_M1064OF02_2S3RNA",30,307,FALSE,-19.094,-19.27,-26.1695,-25.994,-25.7075,-21.95,-19.0065,-15.491,-13.9305,-15.4245,-7.91,-6.1962,-2.0215,-3.2739,-5.2731,-62.772,-192.72,-194.65,-279.03,-230.145,-19.665,-149.215,-128.63,1.01017,5.62685,7.7545,50.69,54.031,15.535,-1.7578,-6.4159,-8.0417,-38.8495,-18.325,-28.0585,-26.323,-21.8185,-21.687,-21.445,-21.9285,-21.686,-24.7845,-17.711,3.3403,-1.604,4.19675,4.3066,4.57045,7.1632,5.73495,5.9326,3.9111,6.1084,6.94335,4.76805,4.0429,5.6689,6.416,3.5595,5.9984,2.92245
"5343","A_M1064OF02_2S3RNA",31,311,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2305,-1.91175,0.35156,-1.6699,-1.2305,-2.0436,-1.4062,-0.966855,-1.4941,-0.92284,-2.1533,-1.5162,-1.3183,-1.3183,0,-0.3955,-0.57128,-1.4941,-1.1865,-1.1426,-2.0654
