"","RunName","win60s","c"
"2342","A_M1026MM01_3S3RNA",25,304
"2343","A_M1026MM01_3S3RNA",26,304
"2344","A_M1026MM01_3S3RNA",27,305
"2345","A_M1026MM01_3S3RNA",28,306
"2346","A_M1026MM01_3S3RNA",29,306
"2347","A_M1026MM01_3S3RNA",30,307
"2348","A_M1026MM01_3S3RNA",31,311
"2349","A_M1026MM01_3S3RNA",32,311
"2350","A_M1026MM01_3S3RNA",33,311
"2351","A_M1026MM01_3S3RNA",34,311
"2352","A_M1026MM01_3S3RNA",35,311
"2353","A_M1026MM01_3S3RNA",36,311
"2354","A_M1026MM01_3S3RNA",37,311
"2355","A_M1026MM01_3S3RNA",38,311
"2356","A_M1026MM01_3S3RNA",39,311
"2357","A_M1026MM01_3S3RNA",40,311
"2358","A_M1026MM01_3S3RNA",41,311
"2359","A_M1027MM02_1S2RNA",1,101
"2360","A_M1027MM02_1S2RNA",2,111
"2361","A_M1027MM02_1S2RNA",3,111
"2362","A_M1027MM02_1S2RNA",4,111
"2363","A_M1027MM02_1S2RNA",5,102
"2364","A_M1027MM02_1S2RNA",6,102
"2365","A_M1027MM02_1S2RNA",7,102
"2366","A_M1027MM02_1S2RNA",8,105
"2367","A_M1027MM02_1S2RNA",9,105
"2368","A_M1027MM02_1S2RNA",10,106
"2369","A_M1027MM02_1S2RNA",11,106
"2370","A_M1027MM02_1S2RNA",12,106
"2371","A_M1027MM02_1S2RNA",13,202
"2372","A_M1027MM02_1S2RNA",14,203
"2373","A_M1027MM02_1S2RNA",15,203
"2374","A_M1027MM02_1S2RNA",16,203
"2375","A_M1027MM02_1S2RNA",17,203
"2376","A_M1027MM02_1S2RNA",18,204
"2377","A_M1027MM02_1S2RNA",19,205
"2378","A_M1027MM02_1S2RNA",20,205
"2379","A_M1027MM02_1S2RNA",21,205
"2380","A_M1027MM02_1S2RNA",22,206
"2381","A_M1027MM02_1S2RNA",23,302
"2382","A_M1027MM02_1S2RNA",24,304
"2383","A_M1027MM02_1S2RNA",25,304
"2384","A_M1027MM02_1S2RNA",26,304
"2385","A_M1027MM02_1S2RNA",27,304
"2386","A_M1027MM02_1S2RNA",28,306
"2387","A_M1027MM02_1S2RNA",29,306
"2388","A_M1027MM02_1S2RNA",30,307
"2389","A_M1027MM02_1S2RNA",31,308
"2390","A_M1027MM02_1S2RNA",32,308
"2391","A_M1027MM02_1S2RNA",33,311
"2392","A_M1027MM02_1S2RNA",34,311
"2393","A_M1027MM02_1S2RNA",35,311
"2394","A_M1027MM02_1S2RNA",36,311
"2395","A_M1027MM02_1S2RNA",37,311
"2396","A_M1027MM02_1S2RNA",38,311
"2397","A_M1027MM02_1S2RNA",39,311
"2398","A_M1027MM02_1S2RNA",40,311
"2399","A_M1027MM02_1S2RNA",41,311
"2400","A_M1027MM02_1S2RNA",42,311
"2401","A_M1027MM02_1S2RNA",43,311
"2402","A_M1027MM02_2S3RNA",1,111
"2403","A_M1027MM02_2S3RNA",2,111
"2404","A_M1027MM02_2S3RNA",3,111
"2405","A_M1027MM02_2S3RNA",4,105
"2406","A_M1027MM02_2S3RNA",5,102
"2407","A_M1027MM02_2S3RNA",6,102
"2408","A_M1027MM02_2S3RNA",7,102
"2409","A_M1027MM02_2S3RNA",8,103
"2410","A_M1027MM02_2S3RNA",9,104
"2411","A_M1027MM02_2S3RNA",10,106
"2412","A_M1027MM02_2S3RNA",11,106
"2413","A_M1027MM02_2S3RNA",12,106
"2414","A_M1027MM02_2S3RNA",13,202
"2415","A_M1027MM02_2S3RNA",14,203
"2416","A_M1027MM02_2S3RNA",15,203
"2417","A_M1027MM02_2S3RNA",16,203
"2418","A_M1027MM02_2S3RNA",17,203
"2419","A_M1027MM02_2S3RNA",18,204
"2420","A_M1027MM02_2S3RNA",19,205
"2421","A_M1027MM02_2S3RNA",20,205
"2422","A_M1027MM02_2S3RNA",21,205
"2423","A_M1027MM02_2S3RNA",22,253.5
"2424","A_M1027MM02_2S3RNA",23,303
"2425","A_M1027MM02_2S3RNA",24,304
"2426","A_M1027MM02_2S3RNA",25,304
"2427","A_M1027MM02_2S3RNA",26,304
"2428","A_M1027MM02_2S3RNA",27,305
"2429","A_M1027MM02_2S3RNA",28,306
"2430","A_M1027MM02_2S3RNA",29,306
"2431","A_M1027MM02_2S3RNA",30,307
"2432","A_M1027MM02_2S3RNA",31,307
"2433","A_M1027MM02_2S3RNA",32,311
"2434","A_M1027MM02_2S3RNA",33,311
"2435","A_M1027MM02_2S3RNA",34,311
"2436","A_M1027MM02_2S3RNA",35,311
"2437","A_M1027MM02_2S3RNA",36,311
"2438","A_M1027MM02_2S3RNA",37,311
"2439","A_M1027MM02_2S3RNA",38,311
"2440","A_M1027MM02_2S3RNA",39,311
"2441","A_M1027MM02_2S3RNA",40,311
"2442","A_M1027MM02_2S3RNA",41,311
"2443","A_M1027MM02_2S3RNA",42,311
"2444","A_M1027MM02_3S1RNA",1,101.5
"2445","A_M1027MM02_3S1RNA",2,102
"2446","A_M1027MM02_3S1RNA",3,103
"2447","A_M1027MM02_3S1RNA",4,103
"2448","A_M1027MM02_3S1RNA",5,103
"2449","A_M1027MM02_3S1RNA",6,104
"2450","A_M1027MM02_3S1RNA",7,105
"2451","A_M1027MM02_3S1RNA",8,106
"2452","A_M1027MM02_3S1RNA",9,106
"2453","A_M1027MM02_3S1RNA",10,106
"2454","A_M1027MM02_3S1RNA",11,202
"2455","A_M1027MM02_3S1RNA",12,203
"2456","A_M1027MM02_3S1RNA",13,203
"2457","A_M1027MM02_3S1RNA",14,203
"2458","A_M1027MM02_3S1RNA",15,203
"2459","A_M1027MM02_3S1RNA",16,204
"2460","A_M1027MM02_3S1RNA",17,205
"2461","A_M1027MM02_3S1RNA",18,205
"2462","A_M1027MM02_3S1RNA",19,205
"2463","A_M1027MM02_3S1RNA",20,206
"2464","A_M1027MM02_3S1RNA",21,303
"2465","A_M1027MM02_3S1RNA",22,304
"2466","A_M1027MM02_3S1RNA",23,304
"2467","A_M1027MM02_3S1RNA",24,304
"2468","A_M1027MM02_3S1RNA",25,305
"2469","A_M1027MM02_3S1RNA",26,306
"2470","A_M1027MM02_3S1RNA",27,306
"2471","A_M1027MM02_3S1RNA",28,308
"2472","A_M1027MM02_3S1RNA",29,308
"2473","A_M1027MM02_3S1RNA",30,309
"2474","A_M1027MM02_3S1RNA",31,311
"2475","A_M1027MM02_3S1RNA",32,311
"2476","A_M1027MM02_3S1RNA",33,311
"2477","A_M1027MM02_3S1RNA",34,311
"2478","A_M1027MM02_3S1RNA",35,311
"2479","A_M1027MM02_3S1RNA",36,311
"2480","A_M1027MM02_3S1RNA",37,311
"2481","A_M1027MM02_3S1RNA",38,311
"2482","A_M1027MM02_3S1RNA",39,311
"2483","A_M1027MM02_3S1RNA",40,311
"2484","A_M1027MM02_3S1RNA",41,311
"2485","A_M1029MM03_1S3RNA",1,111
"2486","A_M1029MM03_1S3RNA",2,111
"2487","A_M1029MM03_1S3RNA",3,111
"2488","A_M1029MM03_1S3RNA",4,102
"2489","A_M1029MM03_1S3RNA",5,102
"2490","A_M1029MM03_1S3RNA",6,102
"2491","A_M1029MM03_1S3RNA",7,103
"2492","A_M1029MM03_1S3RNA",8,104
"2493","A_M1029MM03_1S3RNA",9,106
"2494","A_M1029MM03_1S3RNA",10,106
"2495","A_M1029MM03_1S3RNA",11,202
"2496","A_M1029MM03_1S3RNA",12,203
"2497","A_M1029MM03_1S3RNA",13,203
"2498","A_M1029MM03_1S3RNA",14,203
"2499","A_M1029MM03_1S3RNA",15,203
"2500","A_M1029MM03_1S3RNA",16,204
"2501","A_M1029MM03_1S3RNA",17,205
"2502","A_M1029MM03_1S3RNA",18,205
"2503","A_M1029MM03_1S3RNA",19,205
"2504","A_M1029MM03_1S3RNA",20,301
"2505","A_M1029MM03_1S3RNA",21,304
"2506","A_M1029MM03_1S3RNA",22,304
"2507","A_M1029MM03_1S3RNA",23,304
"2508","A_M1029MM03_1S3RNA",24,304
"2509","A_M1029MM03_1S3RNA",25,305
"2510","A_M1029MM03_1S3RNA",26,306
"2511","A_M1029MM03_1S3RNA",27,306
"2512","A_M1029MM03_1S3RNA",28,307
"2513","A_M1029MM03_1S3RNA",29,311
"2514","A_M1029MM03_1S3RNA",30,311
"2515","A_M1029MM03_1S3RNA",31,311
"2516","A_M1029MM03_1S3RNA",32,311
"2517","A_M1029MM03_1S3RNA",33,311
"2518","A_M1029MM03_1S3RNA",34,311
"2519","A_M1029MM03_1S3RNA",35,311
"2520","A_M1029MM03_1S3RNA",36,311
"2521","A_M1029MM03_1S3RNA",37,311
"2522","A_M1029MM03_1S3RNA",38,311
"2523","A_M1029MM03_1S3RNA",39,311
"2524","A_M1029MM03_2S2RNA",1,111
"2525","A_M1029MM03_2S2RNA",2,111
"2526","A_M1029MM03_2S2RNA",3,111
"2527","A_M1029MM03_2S2RNA",4,102
"2528","A_M1029MM03_2S2RNA",5,102
"2529","A_M1029MM03_2S2RNA",6,105
"2530","A_M1029MM03_2S2RNA",7,105
"2531","A_M1029MM03_2S2RNA",8,106
"2532","A_M1029MM03_2S2RNA",9,106
"2533","A_M1029MM03_2S2RNA",10,201
"2534","A_M1029MM03_2S2RNA",11,203
"2535","A_M1029MM03_2S2RNA",12,203
"2536","A_M1029MM03_2S2RNA",13,203
"2537","A_M1029MM03_2S2RNA",14,203
"2538","A_M1029MM03_2S2RNA",15,204
"2539","A_M1029MM03_2S2RNA",16,205
"2540","A_M1029MM03_2S2RNA",17,205
"2541","A_M1029MM03_2S2RNA",18,205
"2542","A_M1029MM03_2S2RNA",19,301
"2543","A_M1029MM03_2S2RNA",20,304
"2544","A_M1029MM03_2S2RNA",21,304
"2545","A_M1029MM03_2S2RNA",22,304
"2546","A_M1029MM03_2S2RNA",23,304
"2547","A_M1029MM03_2S2RNA",24,306
"2548","A_M1029MM03_2S2RNA",25,306
"2549","A_M1029MM03_2S2RNA",26,306
"2550","A_M1029MM03_2S2RNA",27,308
"2551","A_M1029MM03_2S2RNA",28,308
"2552","A_M1029MM03_2S2RNA",29,311
"2553","A_M1029MM03_2S2RNA",30,311
"2554","A_M1029MM03_2S2RNA",31,311
"2555","A_M1029MM03_2S2RNA",32,311
"2556","A_M1029MM03_2S2RNA",33,311
"2557","A_M1029MM03_2S2RNA",34,311
"2558","A_M1029MM03_2S2RNA",35,311
"2559","A_M1029MM03_2S2RNA",36,311
"2560","A_M1029MM03_2S2RNA",37,311
"2561","A_M1029MM03_2S2RNA",38,311
"2562","A_M1029MM03_2S2RNA",39,311
"2563","A_M1029MM03_3S1RNA",1,102
"2564","A_M1029MM03_3S1RNA",2,102
"2565","A_M1029MM03_3S1RNA",3,103
"2566","A_M1029MM03_3S1RNA",4,103
"2567","A_M1029MM03_3S1RNA",5,104
"2568","A_M1029MM03_3S1RNA",6,104
"2569","A_M1029MM03_3S1RNA",7,106
"2570","A_M1029MM03_3S1RNA",8,106
"2571","A_M1029MM03_3S1RNA",9,106
"2572","A_M1029MM03_3S1RNA",10,202
"2573","A_M1029MM03_3S1RNA",11,203
"2574","A_M1029MM03_3S1RNA",12,203
"2575","A_M1029MM03_3S1RNA",13,203
"2576","A_M1029MM03_3S1RNA",14,204
"2577","A_M1029MM03_3S1RNA",15,205
"2578","A_M1029MM03_3S1RNA",16,205
"2579","A_M1029MM03_3S1RNA",17,205
"2580","A_M1029MM03_3S1RNA",18,206
"2581","A_M1029MM03_3S1RNA",19,303
"2582","A_M1029MM03_3S1RNA",20,304
"2583","A_M1029MM03_3S1RNA",21,304
"2584","A_M1029MM03_3S1RNA",22,304
"2585","A_M1029MM03_3S1RNA",23,305
"2586","A_M1029MM03_3S1RNA",24,306
"2587","A_M1029MM03_3S1RNA",25,306
"2588","A_M1029MM03_3S1RNA",26,308
"2589","A_M1029MM03_3S1RNA",27,308
"2590","A_M1029MM03_3S1RNA",28,311
"2591","A_M1029MM03_3S1RNA",29,311
"2592","A_M1029MM03_3S1RNA",30,311
"2593","A_M1029MM03_3S1RNA",31,311
"2594","A_M1029MM03_3S1RNA",32,311
"2595","A_M1029MM03_3S1RNA",33,311
"2596","A_M1029MM03_3S1RNA",34,311
"2597","A_M1029MM03_3S1RNA",35,311
"2598","A_M1029MM03_3S1RNA",36,311
"2599","A_M1029MM03_3S1RNA",37,311
"2600","A_M1029MM03_3S1RNA",38,311
"2601","A_M1030MM03_1S3RNA",1,111
"2602","A_M1030MM03_1S3RNA",2,111
"2603","A_M1030MM03_1S3RNA",3,102
"2604","A_M1030MM03_1S3RNA",4,102
"2605","A_M1030MM03_1S3RNA",5,103
"2606","A_M1030MM03_1S3RNA",6,103
"2607","A_M1030MM03_1S3RNA",7,106
"2608","A_M1030MM03_1S3RNA",8,106
"2609","A_M1030MM03_1S3RNA",9,106
"2610","A_M1030MM03_1S3RNA",10,202
"2611","A_M1030MM03_1S3RNA",11,203
"2612","A_M1030MM03_1S3RNA",12,203
"2613","A_M1030MM03_1S3RNA",13,203
"2614","A_M1030MM03_1S3RNA",14,204
"2615","A_M1030MM03_1S3RNA",15,205
"2616","A_M1030MM03_1S3RNA",16,205
"2617","A_M1030MM03_1S3RNA",17,206
"2618","A_M1030MM03_1S3RNA",18,302
"2619","A_M1030MM03_1S3RNA",19,304
"2620","A_M1030MM03_1S3RNA",20,304
"2621","A_M1030MM03_1S3RNA",21,304
"2622","A_M1030MM03_1S3RNA",22,305
"2623","A_M1030MM03_1S3RNA",23,306
"2624","A_M1030MM03_1S3RNA",24,306
"2625","A_M1030MM03_1S3RNA",25,307
"2626","A_M1030MM03_1S3RNA",26,311
"2627","A_M1030MM03_1S3RNA",27,311
"2628","A_M1030MM03_1S3RNA",28,311
"2629","A_M1030MM03_1S3RNA",29,311
"2630","A_M1030MM03_1S3RNA",30,311
"2631","A_M1030MM03_1S3RNA",31,311
"2632","A_M1030MM03_1S3RNA",32,311
"2633","A_M1030MM03_1S3RNA",33,311
"2634","A_M1030MM03_1S3RNA",34,311
"2635","A_M1030MM03_1S3RNA",35,311
"2636","A_M1030MM03_1S3RNA",36,311
"2637","A_M1030MM03_2S2RNA",1,111
"2638","A_M1030MM03_2S2RNA",2,111
"2639","A_M1030MM03_2S2RNA",3,111
"2640","A_M1030MM03_2S2RNA",4,102
"2641","A_M1030MM03_2S2RNA",5,102
"2642","A_M1030MM03_2S2RNA",6,105
"2643","A_M1030MM03_2S2RNA",7,105
"2644","A_M1030MM03_2S2RNA",8,106
"2645","A_M1030MM03_2S2RNA",9,106
"2646","A_M1030MM03_2S2RNA",10,106
"2647","A_M1030MM03_2S2RNA",11,202
"2648","A_M1030MM03_2S2RNA",12,203
"2649","A_M1030MM03_2S2RNA",13,203
"2650","A_M1030MM03_2S2RNA",14,203
"2651","A_M1030MM03_2S2RNA",15,203
"2652","A_M1030MM03_2S2RNA",16,205
"2653","A_M1030MM03_2S2RNA",17,205
"2654","A_M1030MM03_2S2RNA",18,205
"2655","A_M1030MM03_2S2RNA",19,206
"2656","A_M1030MM03_2S2RNA",20,301
"2657","A_M1030MM03_2S2RNA",21,304
"2658","A_M1030MM03_2S2RNA",22,304
"2659","A_M1030MM03_2S2RNA",23,304
"2660","A_M1030MM03_2S2RNA",24,304
"2661","A_M1030MM03_2S2RNA",25,306
"2662","A_M1030MM03_2S2RNA",26,306
"2663","A_M1030MM03_2S2RNA",27,306
"2664","A_M1030MM03_2S2RNA",28,308
"2665","A_M1030MM03_2S2RNA",29,308
"2666","A_M1030MM03_2S2RNA",30,311
"2667","A_M1030MM03_2S2RNA",31,311
"2668","A_M1030MM03_2S2RNA",32,311
"2669","A_M1030MM03_2S2RNA",33,311
"2670","A_M1030MM03_2S2RNA",34,311
"2671","A_M1030MM03_2S2RNA",35,311
"2672","A_M1030MM03_2S2RNA",36,311
"2673","A_M1030MM03_2S2RNA",37,311
"2674","A_M1030MM03_2S2RNA",38,311
"2675","A_M1030MM03_2S2RNA",39,311
"2676","A_M1030MM03_2S2RNA",40,311
"2677","A_M1030MM03_3S1RNA",1,102
"2678","A_M1030MM03_3S1RNA",2,102
"2679","A_M1030MM03_3S1RNA",3,103
"2680","A_M1030MM03_3S1RNA",4,103
"2681","A_M1030MM03_3S1RNA",5,104
"2682","A_M1030MM03_3S1RNA",6,104
"2683","A_M1030MM03_3S1RNA",7,106
"2684","A_M1030MM03_3S1RNA",8,106
"2685","A_M1030MM03_3S1RNA",9,106
"2686","A_M1030MM03_3S1RNA",10,202
"2687","A_M1030MM03_3S1RNA",11,203
"2688","A_M1030MM03_3S1RNA",12,203
"2689","A_M1030MM03_3S1RNA",13,203
"2690","A_M1030MM03_3S1RNA",14,203.5
"2691","A_M1030MM03_3S1RNA",15,205
"2692","A_M1030MM03_3S1RNA",16,205
"2693","A_M1030MM03_3S1RNA",17,205
"2694","A_M1030MM03_3S1RNA",18,206
"2695","A_M1030MM03_3S1RNA",19,303
"2696","A_M1030MM03_3S1RNA",20,304
"2697","A_M1030MM03_3S1RNA",21,304
"2698","A_M1030MM03_3S1RNA",22,304
"2699","A_M1030MM03_3S1RNA",23,305
"2700","A_M1030MM03_3S1RNA",24,306
"2701","A_M1030MM03_3S1RNA",25,306
"2702","A_M1030MM03_3S1RNA",26,308
"2703","A_M1030MM03_3S1RNA",27,308
"2704","A_M1030MM03_3S1RNA",28,309
"2705","A_M1030MM03_3S1RNA",29,311
"2706","A_M1030MM03_3S1RNA",30,311
"2707","A_M1030MM03_3S1RNA",31,311
"2708","A_M1030MM03_3S1RNA",32,311
"2709","A_M1030MM03_3S1RNA",33,311
"2710","A_M1030MM03_3S1RNA",34,311
"2711","A_M1030MM03_3S1RNA",35,311
"2712","A_M1030MM03_3S1RNA",36,311
"2713","A_M1030MM03_3S1RNA",37,311
"2714","A_M1030MM03_3S1RNA",38,311
"2715","A_M1030MM03_3S1RNA",39,311
"2716","A_M1031MM04_1S1RNA",1,102
"2717","A_M1031MM04_1S1RNA",2,102
"2718","A_M1031MM04_1S1RNA",3,103
"2719","A_M1031MM04_1S1RNA",4,103
"2720","A_M1031MM04_1S1RNA",5,104
"2721","A_M1031MM04_1S1RNA",6,104
"2722","A_M1031MM04_1S1RNA",7,105
"2723","A_M1031MM04_1S1RNA",8,106
"2724","A_M1031MM04_1S1RNA",9,106
"2725","A_M1031MM04_1S1RNA",10,201
"2726","A_M1031MM04_1S1RNA",11,202
"2727","A_M1031MM04_1S1RNA",12,203
"2728","A_M1031MM04_1S1RNA",13,203
"2729","A_M1031MM04_1S1RNA",14,203
"2730","A_M1031MM04_1S1RNA",15,203
"2731","A_M1031MM04_1S1RNA",16,204.5
"2732","A_M1031MM04_1S1RNA",17,205
"2733","A_M1031MM04_1S1RNA",18,205
"2734","A_M1031MM04_1S1RNA",19,205
"2735","A_M1031MM04_1S1RNA",20,301
"2736","A_M1031MM04_1S1RNA",21,304
"2737","A_M1031MM04_1S1RNA",22,304
"2738","A_M1031MM04_1S1RNA",23,304
"2739","A_M1031MM04_1S1RNA",24,304
"2740","A_M1031MM04_1S1RNA",25,305
"2741","A_M1031MM04_1S1RNA",26,306
"2742","A_M1031MM04_1S1RNA",27,306
"2743","A_M1031MM04_1S1RNA",28,307
"2744","A_M1031MM04_1S1RNA",29,308
"2745","A_M1031MM04_1S1RNA",30,309
"2746","A_M1031MM04_1S1RNA",31,311
"2747","A_M1031MM04_1S1RNA",32,311
"2748","A_M1031MM04_1S1RNA",33,311
"2749","A_M1031MM04_1S1RNA",34,311
"2750","A_M1031MM04_1S1RNA",35,311
"2751","A_M1031MM04_1S1RNA",36,311
"2752","A_M1031MM04_1S1RNA",37,311
"2753","A_M1031MM04_1S1RNA",38,311
"2754","A_M1031MM04_1S1RNA",39,311
"2755","A_M1031MM04_1S1RNA",40,311
"2756","A_M1031MM04_1S1RNA",41,311
"2757","A_M1031MM04_2S2RNA",1,111
"2758","A_M1031MM04_2S2RNA",2,111
"2759","A_M1031MM04_2S2RNA",3,111
"2760","A_M1031MM04_2S2RNA",4,103
"2761","A_M1031MM04_2S2RNA",5,102
"2762","A_M1031MM04_2S2RNA",6,105
"2763","A_M1031MM04_2S2RNA",7,105
"2764","A_M1031MM04_2S2RNA",8,104
"2765","A_M1031MM04_2S2RNA",9,106
"2766","A_M1031MM04_2S2RNA",10,106
"2767","A_M1031MM04_2S2RNA",11,106
"2768","A_M1031MM04_2S2RNA",12,202
"2769","A_M1031MM04_2S2RNA",13,203
"2770","A_M1031MM04_2S2RNA",14,203
"2771","A_M1031MM04_2S2RNA",15,203
"2772","A_M1031MM04_2S2RNA",16,203
"2773","A_M1031MM04_2S2RNA",17,205
"2774","A_M1031MM04_2S2RNA",18,205
"2775","A_M1031MM04_2S2RNA",19,205
"2776","A_M1031MM04_2S2RNA",20,206
"2777","A_M1031MM04_2S2RNA",21,302
"2778","A_M1031MM04_2S2RNA",22,304
"2779","A_M1031MM04_2S2RNA",23,304
"2780","A_M1031MM04_2S2RNA",24,304
"2781","A_M1031MM04_2S2RNA",25,304
"2782","A_M1031MM04_2S2RNA",26,306
"2783","A_M1031MM04_2S2RNA",27,306
"2784","A_M1031MM04_2S2RNA",28,306
"2785","A_M1031MM04_2S2RNA",29,308
"2786","A_M1031MM04_2S2RNA",30,308
"2787","A_M1031MM04_2S2RNA",31,311
"2788","A_M1031MM04_2S2RNA",32,311
"2789","A_M1031MM04_2S2RNA",33,311
"2790","A_M1031MM04_2S2RNA",34,311
"2791","A_M1031MM04_2S2RNA",35,311
"2792","A_M1031MM04_2S2RNA",36,311
"2793","A_M1031MM04_2S2RNA",37,311
"2794","A_M1031MM04_2S2RNA",38,311
"2795","A_M1031MM04_2S2RNA",39,311
"2796","A_M1031MM04_2S2RNA",40,311
"2797","A_M1031MM04_2S2RNA",41,311
"2798","A_M1031MM04_3S3RNA",1,111
"2799","A_M1031MM04_3S3RNA",2,111
"2800","A_M1031MM04_3S3RNA",3,111
"2801","A_M1031MM04_3S3RNA",4,102
"2802","A_M1031MM04_3S3RNA",5,102
"2803","A_M1031MM04_3S3RNA",6,102
"2804","A_M1031MM04_3S3RNA",7,103
"2805","A_M1031MM04_3S3RNA",8,103
"2806","A_M1031MM04_3S3RNA",9,104
"2807","A_M1031MM04_3S3RNA",10,106
"2808","A_M1031MM04_3S3RNA",11,106
"2809","A_M1031MM04_3S3RNA",12,106
"2810","A_M1031MM04_3S3RNA",13,202
"2811","A_M1031MM04_3S3RNA",14,203
"2812","A_M1031MM04_3S3RNA",15,203
"2813","A_M1031MM04_3S3RNA",16,203
"2814","A_M1031MM04_3S3RNA",17,204
"2815","A_M1031MM04_3S3RNA",18,205
"2816","A_M1031MM04_3S3RNA",19,205
"2817","A_M1031MM04_3S3RNA",20,205
"2818","A_M1031MM04_3S3RNA",21,206
"2819","A_M1031MM04_3S3RNA",22,303
"2820","A_M1031MM04_3S3RNA",23,304
"2821","A_M1031MM04_3S3RNA",24,304
"2822","A_M1031MM04_3S3RNA",25,304
"2823","A_M1031MM04_3S3RNA",26,305
"2824","A_M1031MM04_3S3RNA",27,306
"2825","A_M1031MM04_3S3RNA",28,306
"2826","A_M1031MM04_3S3RNA",29,307
"2827","A_M1031MM04_3S3RNA",30,311
"2828","A_M1031MM04_3S3RNA",31,311
"2829","A_M1031MM04_3S3RNA",32,311
"2830","A_M1031MM04_3S3RNA",33,311
"2831","A_M1031MM04_3S3RNA",34,311
"2832","A_M1031MM04_3S3RNA",35,311
"2833","A_M1031MM04_3S3RNA",36,311
"2834","A_M1031MM04_3S3RNA",37,311
"2835","A_M1031MM04_3S3RNA",38,311
"2836","A_M1031MM04_3S3RNA",39,311
"2837","A_M1031MM04_3S3RNA",40,311
"2838","A_M1032MM04_1S1RNA",1,102
"2839","A_M1032MM04_1S1RNA",2,102
"2840","A_M1032MM04_1S1RNA",3,103
"2841","A_M1032MM04_1S1RNA",4,103
"2842","A_M1032MM04_1S1RNA",5,104
"2843","A_M1032MM04_1S1RNA",6,104
"2844","A_M1032MM04_1S1RNA",7,106
"2845","A_M1032MM04_1S1RNA",8,106
"2846","A_M1032MM04_1S1RNA",9,106
"2847","A_M1032MM04_1S1RNA",10,202
"2848","A_M1032MM04_1S1RNA",11,203
"2849","A_M1032MM04_1S1RNA",12,203
"2850","A_M1032MM04_1S1RNA",13,203
"2851","A_M1032MM04_1S1RNA",14,203
"2852","A_M1032MM04_1S1RNA",15,204
"2853","A_M1032MM04_1S1RNA",16,205
"2854","A_M1032MM04_1S1RNA",17,205
"2855","A_M1032MM04_1S1RNA",18,205
"2856","A_M1032MM04_1S1RNA",19,206
"2857","A_M1032MM04_1S1RNA",20,301
"2858","A_M1032MM04_1S1RNA",21,304
"2859","A_M1032MM04_1S1RNA",22,304
"2860","A_M1032MM04_1S1RNA",23,304
"2861","A_M1032MM04_1S1RNA",24,304
"2862","A_M1032MM04_1S1RNA",25,305
"2863","A_M1032MM04_1S1RNA",26,306
"2864","A_M1032MM04_1S1RNA",27,306
"2865","A_M1032MM04_1S1RNA",28,307
"2866","A_M1032MM04_1S1RNA",29,308
"2867","A_M1032MM04_1S1RNA",30,308
"2868","A_M1032MM04_1S1RNA",31,311
"2869","A_M1032MM04_1S1RNA",32,311
"2870","A_M1032MM04_1S1RNA",33,311
"2871","A_M1032MM04_1S1RNA",34,311
"2872","A_M1032MM04_1S1RNA",35,311
"2873","A_M1032MM04_1S1RNA",36,311
"2874","A_M1032MM04_1S1RNA",37,311
"2875","A_M1032MM04_1S1RNA",38,311
"2876","A_M1032MM04_1S1RNA",39,311
"2877","A_M1032MM04_1S1RNA",40,311
"2878","A_M1032MM04_1S1RNA",41,311
"2879","A_M1032MM04_2S2RNA",1,111
"2880","A_M1032MM04_2S2RNA",2,111
"2881","A_M1032MM04_2S2RNA",3,111
"2882","A_M1032MM04_2S2RNA",4,102
"2883","A_M1032MM04_2S2RNA",5,102
"2884","A_M1032MM04_2S2RNA",6,105
"2885","A_M1032MM04_2S2RNA",7,105
"2886","A_M1032MM04_2S2RNA",8,106
"2887","A_M1032MM04_2S2RNA",9,106
"2888","A_M1032MM04_2S2RNA",10,106
"2889","A_M1032MM04_2S2RNA",11,202
"2890","A_M1032MM04_2S2RNA",12,203
"2891","A_M1032MM04_2S2RNA",13,203
"2892","A_M1032MM04_2S2RNA",14,203
"2893","A_M1032MM04_2S2RNA",15,203
"2894","A_M1032MM04_2S2RNA",16,204
"2895","A_M1032MM04_2S2RNA",17,205
"2896","A_M1032MM04_2S2RNA",18,205
"2897","A_M1032MM04_2S2RNA",19,205
"2898","A_M1032MM04_2S2RNA",20,206
"2899","A_M1032MM04_2S2RNA",21,206
"2900","A_M1032MM04_2S2RNA",22,303
"2901","A_M1032MM04_2S2RNA",23,304
"2902","A_M1032MM04_2S2RNA",24,304
"2903","A_M1032MM04_2S2RNA",25,304
"2904","A_M1032MM04_2S2RNA",26,305
"2905","A_M1032MM04_2S2RNA",27,306
"2906","A_M1032MM04_2S2RNA",28,306
"2907","A_M1032MM04_2S2RNA",29,306
"2908","A_M1032MM04_2S2RNA",30,308
"2909","A_M1032MM04_2S2RNA",31,308
"2910","A_M1032MM04_2S2RNA",32,308
"2911","A_M1032MM04_2S2RNA",33,311
"2912","A_M1032MM04_2S2RNA",34,311
"2913","A_M1032MM04_2S2RNA",35,311
"2914","A_M1032MM04_2S2RNA",36,311
"2915","A_M1032MM04_2S2RNA",37,311
"2916","A_M1032MM04_2S2RNA",38,311
"2917","A_M1032MM04_2S2RNA",39,311
"2918","A_M1032MM04_2S2RNA",40,311
"2919","A_M1032MM04_2S2RNA",41,311
"2920","A_M1032MM04_2S2RNA",42,311
"2921","A_M1032MM04_2S2RNA",43,311
"2922","A_M1032MM04_3S3RNA",1,111
"2923","A_M1032MM04_3S3RNA",2,111
